matrix_id,name,tf_class,family,tax_group,species,acc,information_content,binding_preference
MA0873.2,HOXD12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1958.2,HOXD12::ELK1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0909.4,Hoxd13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1507.2,HOXD4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0910.3,HOXD8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0913.3,HOXD9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1508.2,IKZF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1992.2,Ikzf3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0050.4,Irf1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0051.2,IRF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1418.2,IRF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1419.2,IRF4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0772.2,IRF7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0652.2,IRF8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1608.2,Isl1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0914.2,ISL2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0654.2,ISX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0656.2,JDP2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1132.2,JUN::JUNB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1133.2,JUN::JUNB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0493.3,KLF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1512.2,KLF11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0657.2,KLF13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1513.2,KLF15,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1514.2,KLF17,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1515.2,KLF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1516.2,KLF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0039.5,KLF4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1517.2,KLF6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1959.2,KLF7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1107.3,KLF9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0618.2,LBX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0699.2,LBX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0768.3,Lef1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1518.3,Lhx1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0700.3,LHX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0135.2,Lhx3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0704.2,Lhx4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1519.2,LHX5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0658.2,LHX6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0705.2,Lhx8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0701.3,LHX9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0702.3,LMX1A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0703.3,LMX1B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1520.2,MAF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0501.2,MAF::NFE2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0841.2,NFE2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1521.2,MAFA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0117.3,Mafb,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0495.4,MAFF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0659.4,Mafg,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0089.3,MAFG::NFE2L1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0059.2,MAX::MYC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0147.4,MYC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1522.2,MAZ,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0029.2,Mecom,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0052.5,MEF2A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0497.2,MEF2C,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0498.3,MEIS1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1639.2,MEIS1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1640.2,MEIS2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0775.2,MEIS3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0661.2,MEOX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0706.2,MEOX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1960.2,MGA::EVX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0620.4,MITF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0621.2,mix-a,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0662.2,MIXL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0622.2,Mlxip,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0664.2,MLXIPL,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0825.2,MNT,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0707.3,MNX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1523.2,MSANTD3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1524.3,Msgn1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0666.3,MSX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0708.3,MSX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0709.2,Msx3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1108.3,MXI1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0100.4,MYB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0104.5,MYCN,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1641.2,MYF5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0499.3,MYOD1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0500.3,MYOG,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0056.3,MZF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1109.2,NEUROD1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1993.2,Neurod2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0668.3,Neurod2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1642.2,NEUROG2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0606.3,Nfat5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0624.3,Nfatc1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0152.3,Nfatc2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0625.3,NFATC3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1525.3,NFATC4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0150.3,Nfe2l2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0670.2,NFIA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1643.2,NFIB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0161.3,NFIC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1527.2,NFIC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0025.3,NFIL3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0671.2,NFIX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1528.2,NFIX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0778.2,NFKB2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0060.4,NFYA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0502.3,NFYB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1644.2,NFYC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1529.2,NHLH2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1994.2,Nkx2-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1645.2,NKX2-2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0672.2,NKX2-3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2003.2,NKX2-4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0063.3,NKX2-5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0673.2,NKX2-8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0124.3,Nkx3-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0122.4,Nkx3-2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0674.2,NKX6-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0675.2,NKX6-2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1530.2,NKX6-3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0125.2,Nobox,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0710.2,NOTO,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0626.2,Npas2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1995.2,Npas4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1531.2,NR1D1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1996.2,Nr1H2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0494.2,Nr1h3::Rxra,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1110.3,Nr1H4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1146.2,NR1H4::RXRA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1533.2,NR1I2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1534.2,NR1I3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1535.2,NR2C1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0504.2,NR2C2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1536.2,NR2C2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0164.2,Nr2e3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0017.3,NR2F1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1537.2,NR2F1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1111.2,NR2F2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0677.2,Nr2f6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0113.4,NR3C1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0727.2,NR3C2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1112.3,NR4A1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0160.3,NR4A2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1147.2,NR4A2::RXRA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1540.3,NR5A1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0505.3,Nr5A2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1541.2,NR6A1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0506.3,Nrf1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0842.3,NRL,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1997.2,Olig2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0679.3,ONECUT1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0757.2,ONECUT3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1542.2,OSR1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1646.2,OSR2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0711.2,OTX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0712.3,OTX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1544.2,OVOL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1545.2,OVOL2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1961.2,PATZ1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0067.3,PAX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1546.2,PAX3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0680.3,Pax7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0070.2,PBX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1113.3,PBX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1114.2,PBX3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0132.3,PDX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0681.3,PHOX2B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0714.2,PITX3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0782.3,PKNOX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1615.2,Plagl1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1548.2,PLAGL2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0784.3,POU1F1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0785.2,POU2F1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0507.3,POU2F2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0627.3,POU2F3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0786.2,POU3F1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0790.2,POU4F1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0683.2,POU4F2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0791.2,POU4F3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1115.2,POU5F1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0628.2,POU6F1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1549.2,POU6F1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0793.2,POU6F2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1148.2,PPARA::RXRA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1550.2,PPARD,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0066.2,PPARG,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0065.3,Pparg::Rxra,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0508.4,PRDM1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1998.2,Prdm14,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1616.2,Prdm15,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1647.3,Prdm4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1999.2,Prdm5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1723.2,PRDM9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0716.2,PRRX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0075.4,PRRX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1618.2,Ptf1A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1619.2,Ptf1A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1620.2,Ptf1A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1149.2,RARA::RXRG,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1552.2,RARB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0859.2,Rarg,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1553.2,RARG,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0718.2,RAX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0717.2,RAX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1116.2,RBPJ,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1117.2,RELB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0138.3,REST,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0600.3,RFX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0799.3,RFX4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0510.3,RFX5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1724.2,Rfx6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1554.2,RFX7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0629.2,Rhox11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0719.2,RHOXF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0072.2,RORA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1150.2,RORB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1151.2,RORC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0073.2,RREB1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0002.3,Runx1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0684.3,RUNX3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1963.2,SATB1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0743.3,SCRT1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0744.3,SCRT2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0630.2,SHOX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0720.2,Shox2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1118.2,SIX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1119.2,SIX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0631.2,Six3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2001.2,Six4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1964.2,SMAD2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1153.2,Smad4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1558.2,SNAI1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0745.3,SNAI2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1559.2,SNAI3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1560.2,SOHLH2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0442.3,SOX10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0869.3,Sox11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1561.2,SOX12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1120.2,SOX13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1562.2,SOX14,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1152.2,SOX15,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0078.3,Sox17,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0514.3,Sox3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0867.3,SOX4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0087.3,Sox5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0868.3,SOX8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0077.2,SOX9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0746.3,SP3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1965.2,SP5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0747.2,SP8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1564.2,SP9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0080.7,Spi1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0081.3,SPIB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0687.2,SPIC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0829.3,SREBF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0084.2,SRY,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0137.4,STAT1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0517.2,STAT1::STAT2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1623.2,Stat2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0144.3,STAT3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0518.2,Stat4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1624.2,Stat5a,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0519.2,Stat5a::Stat5b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1625.2,Stat5b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0520.2,Stat6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0091.2,TAL1::TCF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0108.3,TBP,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0802.2,TBR1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1565.2,TBX18,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0804.2,TBX19,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0688.2,TBX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1567.3,Tbx6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0521.3,Tcf12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1648.2,TCF12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0832.2,Tcf21,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1568.2,TCF21,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0830.3,TCF4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0769.3,TCF7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0523.2,TCF7L2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0632.3,TCFL5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0090.4,TEAD1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1121.2,TEAD2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0809.3,TEAD4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0810.2,TFAP2A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0003.5,TFAP2A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0811.2,TFAP2B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0812.2,TFAP2B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0524.3,TFAP2C,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0814.3,TFAP2C,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1569.2,TFAP2E,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1966.2,TFAP4::ETV1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1967.2,TFAP4::FLI1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1968.2,TFCP2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1122.2,TFDP1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0692.2,TFEB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0871.3,TFEC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0597.3,THAP1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1969.2,THRA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1574.2,THRB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1575.2,THRB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1576.2,THRB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1577.2,TLX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0861.2,TP73,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1970.2,TRPS1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1123.3,TWIST1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0633.3,Twist2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0721.2,UNCX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0093.4,USF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0526.5,USF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0722.2,VAX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0723.3,VAX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0693.4,Vdr,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1578.2,VEZF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0725.2,VSX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0726.2,VSX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1627.2,Wt1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0844.2,XBP1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0095.4,Yy1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0748.3,YY2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0749.2,ZBED1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1971.2,ZBED2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1649.2,ZBTB12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1650.2,ZBTB14,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0698.2,ZBTB18,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1579.2,ZBTB26,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0527.2,ZBTB33,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1581.2,ZBTB6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0750.3,ZBTB7A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0694.2,ZBTB7B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
